an obstinate or opinionated person	dalgagalesa
bench	dalganta
crosbar	dalgaya
skirt	dalge
mini-skirt	dalge bicu
a skirt made of silk	dalge hari
a skirt made of coton	dalge jirbi
a skirt made of nylon	dalge nayiloni
kniting skirt	dalge qome
to lay down horizontaly	dalgesu
width	dalgeta
oblique	dalgi
ledger	dalgitu
horizontal	dalgo
horizontaly	dalgoma
horizontaly	dalgon
fence	dala
a fence made of stone	dala dhaga
schol fence	dala mana barumsa
compound	dala mana
a fence around a garden	dala odo
fence which is made of wires	dala shabe
iron wal	dala sibila
broker	dalala
brokerage	dalaluma
polygon	dalama
bos-taurus	dalu-malesa
bos-indicus	dalu-qabesa
hump	dalu
to love to much	dalu
dynamite	damamiti
wave	dambali
traveling wave	dambali ademtu
longitudinal wave	dambali dalge
standing wave	dambali dhabata
long wave	dambali dhera
short wave	dambali gababa
compresional wave	dambali gadqabinsa
warm curent	dambali ho'a
midle wave	dambali jidugale
electric curent	dambali korenti
secondary wave	dambali lame
electromagnetic wave	dambali magineta eletrika
ocean curent	dambali manya
neap tide	dambali made
spherical wave	dambali mulule
air-curent	dambali qilensa
cold curent	dambali qora
radio wave	dambali radiyo
eb tide	dambali rafama
seismic waves	dambali socho'a
transverse wave	dambali walfule
measure basket	dambishi
gentleman	damboba
branch	dame
dialect	dame afani
branch of a bank	dame banki
line of busines	dame bunaqa
feder-road	dame dandi
party branch	dame gare
factor tre	dame hirmata
bronchus	dame ujume qilensa
verse	dame walalo
branch of industry	dame warsha
steam	damfa
boiler	damfiftu
cofe machine	damfiftu buna
boil	damfina
to boil	damfisu
baron	damina
department	damiya
advertising department or section	damiya dhadhesi
department of sanitation	damiya qulqulina
department of trade	damiya sedano
to departmentalise	damiyomsu
departmentalism	damiyuma
honey	dama
underground honey	dama damu
honey	dama kanisa
syrup	dama nadhi
unconscious	damaqi-dhable
consciousnes 2) awarenes	damaqinsa
social consciousnes	damaqinsa gamta
clas consciousnes	damaqinsa gita
national consciousnes	damaqinsa saba
awarenes of history	damaqinsa sena
political consciousnes	damaqinsa taliga
sex consciousnes	damaqinsa weno
ecological awarenes	damaqinsa xinano
agitator	damaqsa
alarm clock 2) agitator	damaqsitu
to wake someone up 2) to agitate	damaqsu
swetheart	dame
component	damo
apearance 2) prospect	dana
plane figure	dana dirira
solid figure	dana jajabe
space figure	dana ruda
plane figures	danale diriro
increasable	danawa
to be numerous	danawu
to capriole	danabsu
vertigo	danade
mas	danaya
bio-mas	danayajire
capriole	danbasa
enduring 2) able	danda'a
posible	danda'ama
capacity	danda'insa
bearing pile	danda'insa bu'ura
bearing surface	danda'insa dirirto
to have the ability to	danda'u
sleping sicknes	danda
competent	dandayesa
ability	dandeti
field capacity	dandeti badhe
purchasing power	dandeti bita
penetrating ability	dandeti fulasi
social ability	dandeti gamta
power of expresion	dandeti himamsa
heat capacity	dandeti ho'ina
breding ability	dandeti horsisa
vitiligo-like skin disease	dandi
multiple	dane
duplicator	danesa
photomultiplier	danesiftina
duplication	danesi
multiplier	danesitu
to increase	danesu
quantity	daneta
negative quantity	daneta wawe
boty	danaba
justice	dane
nape	dano
acident	danu
block	danqa
one who blocks	danqa
crosbar	danqara
obstacles	danqarti
to block	danqu
optimist	dansabdatu
optimism	dansabdi
abundance	danuma
plural	danume
plurality	danumeta
much	danu
non-flowering	darara-dhabesa
flowerles	darara-malesa
flowering	darara-qabesa
flower	darara
complete flower	darara guti
staminate flower	darara korma
single flower	darara qente
raceme	darara tuji
flowering	darartu
transhumance	daraba
hinterland	darabo
temporary employe	darabe
coperation in the herding of livestock	darabi
chetah	darafesa
increased	darama
increase	darami
to increase	daramsu
anguish	darara
anguished	dararama
student of Koranic schol	darasa
to throw	darbachu
throw	darbana
javelin	darbana ebo
throwster	darbata
archer	darbata xiya
shutle	darbatu
clasrom	dare
schol clas	dare barumsa
fantasy	darena
comic	darenta
brok	darera
perenial stream	darera bardane
primary curent	darera jalqabe
horizontal pole in house building	darera
disciple	darga
zealous	dargawa
wheat	dargaye
young people	dargago
zealot	darge
zealotry	darguma
foal	darmi
increase	darti
to increase	daru
tent	dasa
Wednesday	Dase
temple	daso
comon	dasiba
handkerchief	dasu
same as qoricha	dawa
shelter	dawo
carport	dawo konkolata
birth	dawumsa
twin birth	dawumsa laku
post-partum	dawumsa-boda
rel	dawarti
spindle	dawartu
to rel	dawaru
vision	daya
field of vision	daya agarta
visionary	daya-qabesa
cover	dayesa
protector	dayesa
protection	dayesi
scren	dayeso
solar eclipse	dayeso adu
eclipse of the mon	dayeso ji'a
partial eclipse	dayeso walake
to cover	dayesu
recycling	dedebo
repetition	dedebi'i insa
going back and forth	dedebi
means of transportation	dedebisa
dep-se transport	dedebisa garba tujuba
public transport	dedebisa umata
frequency	dedebiti
audio frequency	dedebiti dhageti
clas frequency	dedebiti gita
high frequency	dedebiti guda
flod frequency	dedebiti lola
relative frequency	dedebiti sadhawa
very low frequency	dedebiti sonan gadana
ultra-high frequency	dedebiti sonan guda
very high frequency	dedebiti sonan olana (DeSO)
recurent	dedebitu
respondent	debi-kena
reclamation	debifano
answer	debi
response	debisa
positive response	debisa eye
negative response	debisa wawe
furow	debisa
to return	debisu
fod or drink that makes to belch	defachisa
to belch	defachu
belch	defu
backer	degara
legend	degara
partisan	degartu
environmentalist	degartu xinano
to back	degaru
proces	demicha
teaching-learning proces	demicha baru-barsisu
proces of hearing	demicha dhageti
selection proces	demicha filano
election proces	demicha filmata
social proceses	demicha gamta
operation	demicha hoji
production proces	demicha horata
elementary proces	demicha jalqabe
conversion proces	demicha jijira
biochemical proces	demicha kemikala jire
cold proces	demicha qora
legal procedure	demicha sera
controled proces	demicha towano
serval	dero
store	dertu
RAM	dertu yero
to store	deru
midwife	desiftu
fertile woman	desu
bucket of metal	dela
demography	demografi
plot	demso
Denmark	Denmarki
psalms	dha'iti
coking	dhaba
plantation	dhaba biqila
stal for cofe	dhaba buna
posture	dhaba dhagna
stand for horses	dhaba fardeni
uterus wal	dhaba gadamesa
stomach wal	dhaba garacha
time limit	dhaba hoji
stal for shep	dhaba holota
stal for hens and egs	dhaba indanqo
stal for catle	dhaba loni
wal	dhaba mana
stal for grain	dhaba midhani
plantation	dhaba muka
stal for clothes	dhaba ufata
planter	dhaba
to stand	dhabachu
constant	dhabata
universal constant	dhabata marlala
form	dhabaya
organisation	dhabata
UNESCO	Dhabata Barumsa, Sayinsi fi Aada kan Motumota Walta'ani
insurance company	dhabata benya
non-profit organisation	dhabata bu'ama-lesa
public security department	dhabata egumsa umata
World Health Organisation	Dhabata Faya Biyalafa (DHaFaBi)
transport organisation	dhabata gejiba
training-institute	dhabata lenjisa
nurse training institute	dhabata lenjisa dhukubsachiftota
financial institution	dhabata malaqa
United Nations Organisation	Dhabata Motumota Walta'ani (DhaMoWa)
employment agency	dhabata obarayefama
institute of technology	dhabata oguma
agricultural institute	dhabata qona
research institute	dhabata qorano
Arab League	Dhabata Tokuma Arabota
Organisation of African Unity	Dhabata Tokuma Afrika (DhaTA)
nutritional institute	dhabata xinsorata
enterprise	dhabaya
cofe importing company	dhabaya olgalchitu buna
stop	dhabi
railway station	dhabi babura
parking place	dhabi konkolata
bus-stop	dhabi otobusi
taxi-stand	dhabi taksi
police station	dhabi torobe
verticaly	dhabodhan
vertical	dhabo
agrement	dhabdo
planter	dhabdu
tea-planter	dhabdu shayi
stand	dhabi
sentence	dhabi dubi
non-stop	dhabin-qabne
upright	dhabsiro
uprightnes	dhabsiroma
to plant	dhabu
war cry	dhadana
slogan	dhadano
rhetorical bravado	dhado
thing or gods that is going to be advertised	dhadhefama
advertisement	dhadhefano
comercial advertisement	dhadhefano sedano
advertiser	dhadhesa
overstating	dhadhesi
to overstate	dhadhesu
narative poem praising historic deds	dhadu
inheritance	dhala
genetic inheritance	dhala sanyi
hereditary	dhalama
inherited	dhalama
sucesion	dhalmaya
inheritor	dhaltu
blackout	dhama
wil	dhamo
verbal mesage	dhamsa
extinguisher	dhamsa
fire extinguisher	dhamsa ibida
phoneme	dhamsaga
switch	dhamsitu
two-way switch	dhamsitu garlame
to extinguish	dhamsu
to send a mesage to	dhamu
banishment	dhabama
anihilation	dhabamsifama
eradicated	dhabamsifama
eradication	dhabamsisa
eradicator	dhabamsisa
to eradicate	dhabamsisu
insomnia	dhabariba
malnourishment	dhabsorata
shortage	dhabsu
court sesion	dhadacha
in camera	dhadacha cufama
court-martial	dhadacha humna warana
in public	dhadacha ifa
Supreme Court	dhadacha olana
military tribunal	dhadacha raya
porcupine	dhade
stick	dhadhabata
walking-stick	dhadhabata fandalala
pulmonary insuficiency	dhadhabi somba
to reproduce	dhadhalchu
buter	dhadha
especial buter for ointment	dhadha dibata
stoneles	dhaga-malesa
stony	dhaga-qabesa
sculpture	dhaga-sofi
sculptor	dhaga-softu
stone	dhaga
gravestone	dhaga awala
dry cel	dhaga batiri
limestone	dhaga borale
foundation stone	dhaga bu'ura
sandstone	dhaga ciracha
grindstone	dhaga daku
paving stone	dhaga dandi
boundary	dhaga danga
mudstone	dhaga dhoqe
meat grinder	dhaga foni
pipe-stone	dhaga gaya
precious stone	dhaga gati-jabesa
corner-stone	dhaga gole
basalt	dhaga guracha
residual boulder	dhaga hafte
limestone	dhaga hofi
precious stone	dhaga ifa
sandstone	dhaga mansa
gren stone	dhaga magarisa
milstone	dhaga midhani
clay stone	dhaga suphe
foundation-stone	dhaga yayaba
oil shale	dhaga zayiti
with stone	dhagan
mason	dhagan ijartu
bricklayer	dhagan mana-jartu
quary	dhagacabsa
siltstone	dhagacima
marble	dhagadi
axe	dhagara
sounding	dhagesisa
acoustic	dhageti
auditory	dhageti gura
dictation	dhageto
hearing	dhagefano
audience	dhagefata
auditor	dhagefata
audience	dhagefatota
body	dhagna
fre body	dhagna bilisa
fat body	dhagna comto
male genitalia	dhagna dhira
to bathe	dhagna dhiqachu
bath	dhagna dhiqana
foreign body	dhagna dida
female genitalia	dhagna dubarti
fever	dhagna guba
circumcision	dhagna qaba
to circumcise	dhagna qabu
erection	dhagoga
to erect	dhagoguv
astrology	dhaha
rock	dhakacha
ofspring	dhala
compound interest	dhala dhala
compound interest	dhala miro
simple interest	dhala qente
animal which gives birth	dhala
to be born	dhalachu
birth	dhalano
post-natal	dhalano boda
pre-natal	dhalano dura
legitimate birth	dhalano sera
half-caste	dhalata
citizen	dhalata
infant	dhalatu
gender	dhalcha
female gender	dhalcha dhaltu
gramatical gender	dhalcha hirmata-dubi
male gender	dhalcha korma
bisexual	dhalcha-lame
genderles	dhalcha-malesa
multigraida	dhaldane
paper red	dhaladu
birthplace	dhalo
birth	dhalota
of the Christian era	dhalota boda (Dh. B.)
Before Christ	dhalota dura (Dh. D.)
parental generation	dhalota mansa
lineage	dhaloti
a cow which gives milk	dhalti
unipara	dhaltoke
female animal	dhaltu
to give birth	dhalu
whey	dhama
blod serum	dhama dhiga
strugle	dhama'a
troubled	dhama'a
strugling	dhama'i
to work hard	dhama'u
troublemaker	dhamasa
to trouble	dhamasu
bizare	dhamati
flame	dhamala
dish	dhamdhame
desert	dhamdhame boda
starter	dhamdhame dura
taste	dhamdhami
jaw	dhamna
uper jaw	dhamna ira
lower jaw	dhamna jala
starch	dhamsa
usurious interest	dhana hiqi
cyst	dhandhalcha
eye lid	dhanfora
fod and drink	dhanga
sour	dhangagawa
to be sour	dhangagawu
binary acid	dhangage-lame
acid	dhangage
mineral acid	dhangage albuda
amino acid	dhangage amino
anhydride acid	dhangage bishan-dhabesa
dilute acid	dhangage calbawa
strong acid	dhangage cima
faty acids	dhangage coma
concentrated acid	dhangage cunqo
soft acid	dhangage lalafa
weak acid	dhangage yara
to acidify	dhangagesu
acidity	dhangaguma
haemorhage	dhangala'a dhiga
fluid	dhangala'a
gastric juice	dhangala'a garacha
intestinal juice	dhangala'a mar'imani
pancreatic juice	dhangala'a rajiji
fluidity	dhangala'uma
to be poured out	dhangala'u
canter	dhangalasa
to canter	dhangalasa gulufu
to pour out	dhangalasu
pouring out	dhangalati
lithology	dhangoma
petrification	dhangomsa
trip	dhaqa
round trip	dhaqa gala
swamp	dhaqdhaqi
false	dhara
one who craves	dhara'a
to long for	dhara'u
strong desire	dhara
apetite	dhara nyata
apetiser	dharasisa
apetite	dharasisa
apetite	dharati
curiosity	dharo
cobalt	dhasasa
gues	dhawa
hypothesis	dhawa-mala
false hypothesis	dhawa-mala sobe
wave	dhawa
generation	dhawata
step	dhawati
step by step	dhawati dhawatin
pulsation	dhawano
tachycardia	dhawano guda
heart beat	dhawano one
palpation	dhawata
rhythm	dhawata
stroke	dhawinsa
sunstroke	dhawinsa adu
corner-hit	dhawinsa jiro
blod presure	dhawaqa
cursor	dhawaqsitu
ejaculation	dhawiso
to ejaculate	dhawisu
curent	dhaya
calendar	dhayata
orchard	dhayi
irigated garden	dhayi jalisa
tea-garden	dhayi shayi
verse	dhayiso
verses of a song	dhayiso sirba
canister	dhebe
forage	dhedo
half raw	dhedhano
raw	dhedhi
grazing	dhedicha
rotational grazing	dhedicha dabare
fugitive	dhensitu
height	dherina
field distance	dherina badhe
wave length	dherina dambali
distance to be run	dherina figicha
focal length	dherina fulefano
deaf	dhegala
lazy	dhiba'a
to make libation	dhibafachu
one who makes libation	dhibafata
lieutenancy	dhibala
lazines	dhibawuma
to be lazy	dhibawu
libations for traditional religious ceremony	dhibayu
morbidity	dhibama
sick	dhibama
to be il	dhibamu
presure	dhiba
nerve impulse	dhiba arsitu
hydrostatic presure	dhiba bishani
earth presure	dhiba biye
blod presure	dhiba dhiga
back presure	dhiba fala
uder presure	dhiba gur'u
rot presure	dhiba hunde
vapour presure	dhiba hurka
normal presure	dhiba jumo
presure ridge	dhiba konona
presure gauge	dhiba madali
radiation presure	dhiba madana
critical presure	dhiba murtesa
low atmospheric presure	dhiba qilensa gado
high atmospheric presure	dhiba qilensa olo
air presure	dhiba qilensa
atmospheric presure	dhiba qilmarsa
population presure	dhiba umata
standard atmospheric presure	dhiba waltawa qilmarsa
partial presure	dhiba walake
to be multiplied to hundred	dhibawu
percent	dhibaya
percentage of salt	dhibaya sogida
platon	dhibe
hundreds	dhibota
problem	dhibde
identity problem	dhibde enyuma
without problem	dhibde male
chalenging problem	dhibde rakisa
disease	dhibe
obesity	dhibe furdina
ulcer	dhibe gamoji
reform	dhidhiba
land reform	dhidhiba lafa
reformer	dhidhiba
reformable	dhidhibama
physiotherapy	dhidhiba
impact	dhidhibi
ointment	dhidhibdo
reformism	dhidhibuma
to masage	dhidhibu
tension	dhifami
working for the failure of a plan intentionaly	dhibi
influence	dhibo
cultural influence	dhibo ada
political influence	dhibo taliga
to push	dhibu
forgivenes	dhifama
amnesty	dhifami
Amnesty International	Dhifami Adunyalesa
general amnesty	dhifami dimshasha
haematuria	dhifinca
blod	dhiga
pure-blod	dhiga culki
to shed blod	dhiga dhangalasu
blod recipient	dhiga hirmatu
fresh blod	dhiga ho'a
blodshot	dhiga ija
thrombus	dhiga itita
life-blod	dhiga jerenya
blod donor	dhiga kenitu
compatible blod	dhiga walsimata
blodsucker	dhiga xuxu
transfusion	dhiga-dabarsa
anaemic	dhiga-dhable
blodles	dhiga-malesa
plasma	dhigbisho
bleding	dhigiti
external haemorhage	dhigiti alo
internal haemorhage	dhigiti keso
brain haemorhage	dhigiti samu
blod-like	dhigle
bleder	dhigsa
to bled	dhigu
to leave	dhisu
sweling	dhita'a
uder edema	dhita'a gur'u
splenomegaly	dhita;a rajiji
ram	dhita
pulsation	dhitano
pulse	dhitata
swel	dhito
to sting	dhikifachu
pulsation	dhikifano
beat	dhikisa
heart beat	dhikisa one
shoe-maker	dhiko
jurisdiction	dhilo
separator	dhiltu
to separate	dhilu
sepage	dhim'isa
leakage	dhim'isa
to leak	dhim'isu
leak	dhim'u
story	dhimachi
sieve	dhimbiba
suction filter	dhimbiba xuxa
filtration	dhimbiba
to strain	dhimbibu
afair	dhima
cultural afairs	dhima ada
charge d'afaire	dhima basa
economical afairs	dhima dinagde
social afairs	dhima gamta
to be busy	dhima qabachu
political afairs	dhima taliga
mutual afairs	dhima wale
useles	dhiman-bafne
careles	dhiman-qabne
shiny black	dhimu
recovery	dhina
healing	dhinsa
healer	dhinsa
to heal	dhinsu
to recover	dhinu
narownes	dhiphina
sectarian	dhiphiye
sectarianism	dhiphiyuma
hardship	dhiphu
misery	dhiphu
wash	dhiqama
soil erosion	dhiqama biye
lateral erosion	dhiqama cino
vertical erosion	dhiqama dhabo
slope wash	dhiqama iragade
ril erosion	dhiqama lolani
chisel	dhiqisa
sewage	dhiqo
detergent	dhiqxo
dishwashing detergent	dhiqxo qori
washer	dhiqxu
dishwasher	dhiqxu qoda
sunset	dhiya
to come close to	dhiyachu
meal	dhiyana
evening meal	dhiyana galgala
morning meal	dhiyana ganama
miday meal	dhiyana guya
miday meal of the farmers	dhiyana hojatu
solid fod	dhiyana jajabe
shepherd's meal	dhiyana tikse
aplicant	dhiyefata
nearnes	dhiyenya
recently	dhiyenya kana
boy	dhiyesa
suply	dhiyesi
suply and demand	dhiyesi fi gafano
proforma	dhiyesi gati
money suply	dhiyesi malaqa
binoculars	dhiyesoye
to serve	dhiyesu
short sight	dhiyonagare
near	dhiyo
forthcoming	dhiyoti baya
roasted barley mixed with buter	dhodhobo
flexibility	dhodhomoqxuma
flexible	dhodhomoqxu
elasticity	dhodhomoqina
hide-and-sek	dhokacho
obscure	dhokata
hiden	dhoksa
secretly	dhoksan
to smugle out	dhoksan basu
to smugle into	dhoksan galchu
smugler	dhoksan sedatu
to hide	dhoksu
parasite	dhole
bending	dhomoqa
